Order ID,price,Products,Total Revenue,Quantity Ordered,Purchase Address,Date,new date
177519,6500,Wireless Earbuds,6500,1,"979 Pine St, New York City, NY 10001",13-Mar-22,13/03/2021
177520,12000,Smart Watches,12000,1,"652 Park St, Atlanta, GA 30301",14-Mar-22,14/03/2021
177521,4000,Trimmer Shever,4000,1,"921 6th St, Portland, OR 97035",15-Mar-22,15/03/2021
177522,150000,Laptops,150000,1,"139 Hill St, Portland, OR 97035",16-Mar-22,16/03/2021
177523,6500,Wireless Earbuds,6500,1,"6 8th St, San Francisco, CA 94016",17-Mar-22,17/03/2021
177524,12000,Smart Watches,12000,1,"561 Park St, San Francisco, CA 94016",18-Mar-22,18/03/2021
177525,12000,Smart Watches,24000,2,"838 4th St, San Francisco, CA 94016",19-Mar-22,19/03/2021
177526,12000,Smart Watches,12000,1,"47 Lincoln St, Austin, TX 73301",20-Mar-22,20/03/2021
177527,12000,Smart Watches,24000,2,"474 Highland St, Portland, OR 97035",21-Mar-22,21/03/2021
177528,12000,Smart Watches,12000,1,"251 Maple St, San Francisco, CA 94016",22-Mar-22,22/03/2021
177529,60000,Tablets,60000,1,"766 Lakeview St, San Francisco, CA 94016",23-Mar-22,23/03/2021
177530,12000,Smart Watches,12000,1,"792 Dogwood St, Atlanta, GA 30301",24-Mar-22,24/03/2021
177531,4000,Trimmer Shever,4000,1,"807 7th St, Dallas, TX 75001",25-Mar-22,25/03/2021
177532,12000,Smart Watches,24000,2,"959 Lakeview St, Dallas, TX 75001",26-Mar-22,26/03/2021
177533,8000,Bluethoth Speakers,8000,1,"183 11th St, Portland, OR 97035",27-Mar-22,27/03/2021
177534,150000,Laptops,150000,1,"504 Hill St, Los Angeles, CA 90001",28-Mar-22,28/03/2021
177535,150000,Laptops,150000,1,"305 Center St, Boston, MA 02215",29-Mar-22,29/03/2021
177536,6500,Wireless Earbuds,6500,1,"796 2nd St, San Francisco, CA 94016",30-Mar-22,30/03/2021
177537,8000,Bluethoth Speakers,8000,1,"545 Elm St, Dallas, TX 75001",31-Mar-22,31/03/2021
177538,12000,Smart Watches,12000,1,"345 2nd St, Boston, MA 02215",01-Apr-22,01/04/2021
177539,8000,Bluethoth Speakers,8000,1,"348 Cedar St, New York City, NY 10001",02-Apr-22,02/04/2021
177540,60000,Tablets,60000,1,"778 Washington St, Los Angeles, CA 90001",03-Apr-22,03/04/2021
177541,6500,Wireless Earbuds,6500,1,"170 Dogwood St, Boston, MA 02215",04-Apr-22,04/04/2021
177542,12000,Smart Watches,12000,1,"239 River St, Portland, ME 04101",05-Apr-22,05/04/2021
177543,150000,Laptops,150000,1,"42 Maple St, San Francisco, CA 94016",06-Apr-22,06/04/2021
177544,6500,Wireless Earbuds,6500,1,"140 7th St, Los Angeles, CA 90001",07-Apr-22,07/04/2021
177545,12000,Smart Watches,12000,1,"681 Cherry St, Dallas, TX 75001",08-Apr-22,08/04/2021
177546,4000,Trimmer Shever,8000,2,"632 Highland St, New York City, NY 10001",09-Apr-22,09/04/2021
177547,60000,Tablets,60000,1,"236 Jackson St, San Francisco, CA 94016",10-Apr-22,10/04/2021
177548,6500,Wireless Earbuds,6500,1,"206 Ridge St, San Francisco, CA 94016",11-Apr-22,11/04/2021
177549,4000,Trimmer Shever,4000,1,"406 9th St, New York City, NY 10001",12-Apr-22,12/04/2021
177550,150000,Laptops,150000,1,"506 Lincoln St, Dallas, TX 75001",13-Apr-22,13/04/2021
177551,5000,Power bank,5000,1,"615 Lincoln St, San Francisco, CA 94016",14-Apr-22,14/04/2021
177552,12000,Smart Watches,12000,1,"107 11th St, Austin, TX 73301",15-Apr-22,15/04/2021
177553,12000,Smart Watches,12000,1,"141 River St, San Francisco, CA 94016",16-Apr-22,16/04/2021
177554,5000,Power bank,5000,1,"751 Forest St, Dallas, TX 75001",17-Apr-22,17/04/2021
177555,5000,Power bank,5000,1,"677 Willow St, San Francisco, CA 94016",18-Apr-22,18/04/2021
177556,60000,Tablets,60000,1,"398 North St, San Francisco, CA 94016",19-Apr-22,19/04/2021
177557,12000,Smart Watches,12000,1,"717 4th St, Dallas, TX 75001",20-Apr-22,20/04/2021
177558,2500,Wall Charger,2500,1,"990 9th St, San Francisco, CA 94016",21-Apr-22,21/04/2021
177559,8000,Bluethoth Speakers,8000,1,"111 6th St, New York City, NY 10001",22-Apr-22,22/04/2021
177560,8000,Bluethoth Speakers,8000,1,"803 Lincoln St, New York City, NY 10001",23-Apr-22,23/04/2021
177561,12000,Smart Watches,12000,1,"105 Hickory St, Los Angeles, CA 90001",24-Apr-22,24/04/2021
177562,12000,Smart Watches,12000,1,"185 11th St, Los Angeles, CA 90001",25-Apr-22,25/04/2021
177563,12000,Smart Watches,12000,1,"90 Johnson St, San Francisco, CA 94016",26-Apr-22,26/04/2021
177564,6500,Wireless Earbuds,6500,1,"796 Center St, New York City, NY 10001",27-Apr-22,27/04/2021
177565,12000,Smart Watches,24000,2,"736 8th St, Dallas, TX 75001",28-Apr-22,28/04/2021
177566,12000,Smart Watches,12000,1,"181 Cedar St, Atlanta, GA 30301",29-Apr-22,29/04/2021
177567,6500,Wireless Earbuds,6500,1,"765 Willow St, San Francisco, CA 94016",30-Apr-22,30/04/2021
177568,12000,Smart Watches,12000,1,"147 Sunset St, Seattle, WA 98101",01-May-22,01/05/2021
177569,12000,Smart Watches,12000,1,"994 7th St, Los Angeles, CA 90001",02-May-22,02/05/2021
177569,60000,Tablets,60000,1,"994 7th St, Los Angeles, CA 90001",03-May-22,03/05/2021
177570,12000,Smart Watches,12000,1,"959 Forest St, New York City, NY 10001",04-May-22,04/05/2021
177571,12000,Smart Watches,36000,3,"760 Main St, Atlanta, GA 30301",05-May-22,05/05/2021
177572,6500,Wireless Earbuds,6500,1,"366 Willow St, Seattle, WA 98101",06-May-22,06/05/2021
177573,12000,Smart Watches,12000,1,"518 Cherry St, San Francisco, CA 94016",07-May-22,07/05/2021
177574,12000,Smart Watches,24000,2,"718 Adams St, Seattle, WA 98101",08-May-22,08/05/2021
177575,12000,Smart Watches,24000,2,"677 Cherry St, New York City, NY 10001",09-May-22,09/05/2021
177576,12000,Smart Watches,24000,2,"221 Madison St, New York City, NY 10001",10-May-22,10/05/2021
177577,12000,Smart Watches,12000,1,"252 8th St, San Francisco, CA 94016",11-May-22,11/05/2021
177578,60000,Tablets,60000,1,"752 Park St, Dallas, TX 75001",12-May-22,12/05/2021
177578,4000,Trimmer Shever,4000,1,"752 Park St, Dallas, TX 75001",13-May-22,13/05/2021
177579,6500,Wireless Earbuds,6500,1,"282 South St, Seattle, WA 98101",14-May-22,14/05/2021
177580,6500,Wireless Earbuds,6500,1,"817 Jefferson St, Los Angeles, CA 90001",15-May-22,15/05/2021
177581,60000,Tablets,60000,1,"587 Lake St, Boston, MA 02215",16-May-22,16/05/2021
177582,8000,Bluethoth Speakers,8000,1,"707 9th St, Dallas, TX 75001",17-May-22,17/05/2021
177582,12000,Smart Watches,12000,1,"707 9th St, Dallas, TX 75001",18-May-22,18/05/2021
177583,60000,Tablets,60000,1,"663 Cherry St, San Francisco, CA 94016",19-May-22,19/05/2021
177584,12000,Smart Watches,12000,1,"891 Forest St, San Francisco, CA 94016",20-May-22,20/05/2021
177585,12000,Smart Watches,12000,1,"196 11th St, San Francisco, CA 94016",21-May-22,21/05/2021
177586,8000,Bluethoth Speakers,8000,1,"624 Lake St, Los Angeles, CA 90001",22-May-22,22/05/2021
177587,4000,Trimmer Shever,4000,1,"455 9th St, Portland, ME 04101",23-May-22,23/05/2021
177588,5000,Power bank,5000,1,"778 Ridge St, Los Angeles, CA 90001",24-May-22,24/05/2021
177589,12000,Smart Watches,12000,1,"836 Cherry St, Los Angeles, CA 90001",25-May-22,25/05/2021
177590,12000,Smart Watches,12000,1,"589 1st St, Portland, OR 97035",26-May-22,26/05/2021
177591,2500,Wall Charger,2500,1,"121 9th St, San Francisco, CA 94016",27-May-22,27/05/2021
177592,150000,Laptops,150000,1,"448 Maple St, San Francisco, CA 94016",28-May-22,28/05/2021
177592,60000,Tablets,120000,2,"448 Maple St, San Francisco, CA 94016",29-May-22,29/05/2021
177593,6500,Wireless Earbuds,6500,1,"554 Lincoln St, Los Angeles, CA 90001",30-May-22,30/05/2021
177594,12000,Smart Watches,12000,1,"459 11th St, Los Angeles, CA 90001",31-May-22,31/05/2021
177595,8000,Bluethoth Speakers,8000,1,"571 Lincoln St, Los Angeles, CA 90001",01-Jun-22,01/06/2021
177596,12000,Smart Watches,12000,1,"906 10th St, Boston, MA 02215",02-Jun-22,02/06/2021
177597,12000,Smart Watches,12000,1,"577 Madison St, San Francisco, CA 94016",03-Jun-22,03/06/2021
177598,4000,Trimmer Shever,4000,1,"975 12th St, Portland, OR 97035",04-Jun-22,04/06/2021
177599,8000,Bluethoth Speakers,8000,1,"987 12th St, Los Angeles, CA 90001",05-Jun-22,05/06/2021
177600,60000,Tablets,60000,1,"575 Walnut St, San Francisco, CA 94016",06-Jun-22,06/06/2021
177601,8000,Bluethoth Speakers,8000,1,"266 Spruce St, San Francisco, CA 94016",07-Jun-22,07/06/2021
177602,6500,Wireless Earbuds,6500,1,"313 Cherry St, Atlanta, GA 30301",08-Jun-22,08/06/2021
177603,6500,Wireless Earbuds,6500,1,"779 South St, Los Angeles, CA 90001",09-Jun-22,09/06/2021
177604,8000,Bluethoth Speakers,8000,1,"424 Ridge St, Los Angeles, CA 90001",10-Jun-22,10/06/2021
177605,60000,Tablets,60000,1,"825 Madison St, New York City, NY 10001",11-Jun-22,11/06/2021
177606,12000,Smart Watches,12000,1,"167 Maple St, Portland, OR 97035",12-Jun-22,12/06/2021
177607,6500,Wireless Earbuds,6500,1,"690 Washington St, Seattle, WA 98101",13-Jun-22,13/06/2021
177608,12000,Smart Watches,12000,1,"529 Adams St, San Francisco, CA 94016",14-Jun-22,14/06/2021
177609,12000,Smart Watches,12000,1,"909 Jackson St, Atlanta, GA 30301",15-Jun-22,15/06/2021
177610,60000,Tablets,60000,1,"601 Hickory St, Austin, TX 73301",16-Jun-22,16/06/2021
177611,4000,Trimmer Shever,4000,1,"373 South St, San Francisco, CA 94016",17-Jun-22,17/06/2021
177612,12000,Smart Watches,12000,1,"42 Hill St, Seattle, WA 98101",18-Jun-22,18/06/2021
177613,4000,Trimmer Shever,4000,1,"117 Walnut St, Seattle, WA 98101",19-Jun-22,19/06/2021
177614,6500,Wireless Earbuds,6500,1,"233 7th St, Austin, TX 73301",20-Jun-22,20/06/2021
177615,75000,Mobiles,75000,1,"196 Lake St, Dallas, TX 75001",21-Jun-22,21/06/2021
177616,6500,Wireless Earbuds,6500,1,"252 Highland St, Los Angeles, CA 90001",22-Jun-22,22/06/2021
177617,12000,Smart Watches,12000,1,"396 Forest St, Boston, MA 02215",23-Jun-22,23/06/2021
177618,12000,Smart Watches,12000,1,"467 7th St, Seattle, WA 98101",24-Jun-22,24/06/2021
177619,60000,Tablets,60000,1,"306 Elm St, New York City, NY 10001",25-Jun-22,25/06/2021
177620,12000,Smart Watches,12000,1,"439 10th St, New York City, NY 10001",26-Jun-22,26/06/2021
177621,8000,Bluethoth Speakers,8000,1,"333 Hickory St, New York City, NY 10001",27-Jun-22,27/06/2021
177622,12000,Smart Watches,36000,3,"599 Willow St, Atlanta, GA 30301",28-Jun-22,28/06/2021
177623,75000,Mobiles,75000,1,"169 Center St, Austin, TX 73301",29-Jun-22,29/06/2021
177624,12000,Smart Watches,12000,1,"11 Park St, Boston, MA 02215",30-Jun-22,30/06/2021
177625,12000,Smart Watches,24000,2,"105 Walnut St, San Francisco, CA 94016",01-Jul-22,01/07/2021
177626,150000,Laptops,150000,1,"523 Main St, Atlanta, GA 30301",02-Jul-22,02/07/2021
177627,12000,Smart Watches,12000,1,"987 Lincoln St, San Francisco, CA 94016",03-Jul-22,03/07/2021
177628,60000,Tablets,60000,1,"557 Jackson St, Seattle, WA 98101",04-Jul-22,04/07/2021
177629,60000,Tablets,60000,1,"676 Johnson St, Seattle, WA 98101",05-Jul-22,05/07/2021
177630,150000,Laptops,150000,1,"399 9th St, Seattle, WA 98101",06-Jul-22,06/07/2021
177631,8000,Bluethoth Speakers,8000,1,"817 Sunset St, Atlanta, GA 30301",07-Jul-22,07/07/2021
177632,6500,Wireless Earbuds,6500,1,"909 Center St, San Francisco, CA 94016",08-Jul-22,08/07/2021
177633,8000,Bluethoth Speakers,8000,1,"628 Maple St, New York City, NY 10001",09-Jul-22,09/07/2021
177634,60000,Tablets,60000,1,"991 4th St, Seattle, WA 98101",10-Jul-22,10/07/2021
177635,60000,Tablets,60000,1,"424 10th St, San Francisco, CA 94016",11-Jul-22,11/07/2021
177636,12000,Smart Watches,12000,1,"510 Lake St, Los Angeles, CA 90001",12-Jul-22,12/07/2021
177637,8000,Bluethoth Speakers,8000,1,"866 13th St, Seattle, WA 98101",13-Jul-22,13/07/2021
177638,6500,Wireless Earbuds,6500,1,"261 Center St, Portland, OR 97035",14-Jul-22,14/07/2021
177638,60000,Tablets,60000,1,"261 Center St, Portland, OR 97035",15-Jul-22,15/07/2021
177639,12000,Smart Watches,36000,3,"445 Pine St, Atlanta, GA 30301",16-Jul-22,16/07/2021
177640,6500,Wireless Earbuds,6500,1,"61 Jackson St, Portland, OR 97035",17-Jul-22,17/07/2021
177641,5000,Power bank,5000,1,"969 Maple St, Seattle, WA 98101",18-Jul-22,18/07/2021
177642,12000,Smart Watches,24000,2,"115 Maple St, Atlanta, GA 30301",19-Jul-22,19/07/2021
177643,60000,Tablets,120000,2,"499 Pine St, New York City, NY 10001",20-Jul-22,20/07/2021
177644,60000,Tablets,60000,1,"749 Sunset St, San Francisco, CA 94016",21-Jul-22,21/07/2021
177645,60000,Tablets,60000,1,"421 Lakeview St, Los Angeles, CA 90001",22-Jul-22,22/07/2021
177646,12000,Smart Watches,12000,1,"123 10th St, Los Angeles, CA 90001",23-Jul-22,23/07/2021
177647,6500,Wireless Earbuds,6500,1,"94 10th St, San Francisco, CA 94016",24-Jul-22,24/07/2021
177648,8000,Bluethoth Speakers,8000,1,"393 Center St, San Francisco, CA 94016",25-Jul-22,25/07/2021
177649,75000,Mobiles,75000,1,"117 5th St, Atlanta, GA 30301",26-Jul-22,26/07/2021
177650,150000,Laptops,150000,1,"20 4th St, Dallas, TX 75001",27-Jul-22,27/07/2021
177651,12000,Smart Watches,24000,2,"613 5th St, Portland, OR 97035",28-Jul-22,28/07/2021
177652,12000,Smart Watches,12000,1,"563 9th St, Los Angeles, CA 90001",29-Jul-22,29/07/2021
177653,4000,Trimmer Shever,4000,1,"915 Main St, Atlanta, GA 30301",30-Jul-22,30/07/2021
177654,12000,Smart Watches,36000,3,"385 Forest St, Austin, TX 73301",31-Jul-22,31/07/2021
177655,12000,Smart Watches,12000,1,"401 7th St, Atlanta, GA 30301",01-Aug-22,01/08/2021
177656,12000,Smart Watches,12000,1,"568 West St, Los Angeles, CA 90001",02-Aug-22,02/08/2021
177657,12000,Smart Watches,12000,1,"91 Lake St, New York City, NY 10001",03-Aug-22,03/08/2021
177658,12000,Smart Watches,12000,1,"38 11th St, San Francisco, CA 94016",04-Aug-22,04/08/2021
177659,12000,Smart Watches,12000,1,"603 Washington St, Austin, TX 73301",05-Aug-22,05/08/2021
177660,6500,Wireless Earbuds,6500,1,"951 River St, San Francisco, CA 94016",06-Aug-22,06/08/2021
177661,2500,Wall Charger,2500,1,"188 Johnson St, Dallas, TX 75001",07-Aug-22,07/08/2021
177662,60000,Tablets,60000,1,"186 Lake St, Austin, TX 73301",08-Aug-22,08/08/2021
177663,4000,Trimmer Shever,4000,1,"710 Lakeview St, New York City, NY 10001",09-Aug-22,09/08/2021
177664,12000,Smart Watches,12000,1,"785 Maple St, Seattle, WA 98101",10-Aug-22,10/08/2021
177665,60000,Tablets,60000,1,"842 Center St, San Francisco, CA 94016",11-Aug-22,11/08/2021
177666,12000,Smart Watches,12000,1,"862 Madison St, Portland, OR 97035",12-Aug-22,12/08/2021
177667,8000,Bluethoth Speakers,8000,1,"198 2nd St, Los Angeles, CA 90001",13-Aug-22,13/08/2021
177668,150000,Laptops,150000,1,"953 Johnson St, Boston, MA 02215",14-Aug-22,14/08/2021
177669,60000,Tablets,60000,1,"469 Jackson St, New York City, NY 10001",15-Aug-22,15/08/2021
177670,12000,Smart Watches,12000,1,"636 14th St, New York City, NY 10001",16-Aug-22,16/08/2021
177671,6500,Wireless Earbuds,6500,1,"312 Maple St, Los Angeles, CA 90001",17-Aug-22,17/08/2021
177672,150000,Laptops,150000,1,"709 Jackson St, Austin, TX 73301",18-Aug-22,18/08/2021
177673,12000,Smart Watches,12000,1,"523 Madison St, San Francisco, CA 94016",19-Aug-22,19/08/2021
177674,4000,Trimmer Shever,4000,1,"291 Jefferson St, San Francisco, CA 94016",20-Aug-22,20/08/2021
177675,12000,Smart Watches,12000,1,"343 Meadow St, New York City, NY 10001",21-Aug-22,21/08/2021
177676,150000,Laptops,150000,1,"126 Forest St, Boston, MA 02215",22-Aug-22,22/08/2021
177677,60000,Tablets,60000,1,"738 7th St, Dallas, TX 75001",23-Aug-22,23/08/2021
177678,12000,Smart Watches,12000,1,"863 Maple St, New York City, NY 10001",24-Aug-22,24/08/2021
177679,12000,Smart Watches,12000,1,"789 South St, Atlanta, GA 30301",25-Aug-22,25/08/2021
177680,12000,Smart Watches,12000,1,"602 Willow St, Boston, MA 02215",26-Aug-22,26/08/2021
177681,12000,Smart Watches,12000,1,"259 7th St, Dallas, TX 75001",27-Aug-22,27/08/2021
177681,150000,Laptops,150000,1,"259 7th St, Dallas, TX 75001",28-Aug-22,28/08/2021
177682,60000,Tablets,60000,1,"103 South St, Portland, ME 04101",29-Aug-22,29/08/2021
177683,60000,Tablets,60000,1,"728 Lakeview St, Atlanta, GA 30301",30-Aug-22,30/08/2021
177684,12000,Smart Watches,24000,2,"844 7th St, Austin, TX 73301",31-Aug-22,31/08/2021
177685,12000,Smart Watches,12000,1,"410 Center St, San Francisco, CA 94016",01-Sept-22,01/09/2021
177686,12000,Smart Watches,12000,1,"150 Jackson St, Seattle, WA 98101",02-Sept-22,02/09/2021
177687,12000,Smart Watches,12000,1,"23 Meadow St, San Francisco, CA 94016",03-Sept-22,03/09/2021
177688,8000,Bluethoth Speakers,8000,1,"618 North St, Boston, MA 02215",04-Sept-22,04/09/2021
177689,12000,Smart Watches,36000,3,"478 Willow St, San Francisco, CA 94016",05-Sept-22,05/09/2021
177690,60000,Tablets,60000,1,"391 5th St, New York City, NY 10001",06-Sept-22,06/09/2021
177691,12000,Smart Watches,12000,1,"573 West St, Los Angeles, CA 90001",07-Sept-22,07/09/2021
177692,60000,Tablets,60000,1,"588 Hickory St, New York City, NY 10001",08-Sept-22,08/09/2021
177693,60000,Tablets,60000,1,"138 Johnson St, Boston, MA 02215",09-Sept-22,09/09/2021
177694,6500,Wireless Earbuds,6500,1,"512 Lake St, Boston, MA 02215",10-Sept-22,10/09/2021
177695,12000,Smart Watches,12000,1,"957 Park St, Atlanta, GA 30301",11-Sept-22,11/09/2021
177696,12000,Smart Watches,24000,2,"330 Meadow St, San Francisco, CA 94016",12-Sept-22,12/09/2021
177697,5000,Power bank,5000,1,"735 Sunset St, San Francisco, CA 94016",13-Sept-22,13/09/2021
177698,12000,Smart Watches,24000,2,"14 11th St, Atlanta, GA 30301",14-Sept-22,14/09/2021
177699,4000,Trimmer Shever,4000,1,"978 Cedar St, Los Angeles, CA 90001",15-Sept-22,15/09/2021
177700,12000,Smart Watches,12000,1,"292 Jackson St, Atlanta, GA 30301",16-Sept-22,16/09/2021
177701,60000,Tablets,60000,1,"670 9th St, Los Angeles, CA 90001",17-Sept-22,17/09/2021
177702,12000,Smart Watches,12000,1,"901 Lincoln St, Dallas, TX 75001",18-Sept-22,18/09/2021
177703,75000,Mobiles,75000,1,"15 Pine St, New York City, NY 10001",19-Sept-22,19/09/2021
177704,6500,Wireless Earbuds,6500,1,"553 South St, San Francisco, CA 94016",20-Sept-22,20/09/2021
177705,8000,Bluethoth Speakers,8000,1,"687 Cherry St, Portland, OR 97035",21-Sept-22,21/09/2021
177706,6500,Wireless Earbuds,6500,1,"851 Jackson St, Portland, OR 97035",22-Sept-22,22/09/2021
177707,8000,Bluethoth Speakers,8000,1,"778 Walnut St, San Francisco, CA 94016",23-Sept-22,23/09/2021
177708,4000,Trimmer Shever,4000,1,"43 6th St, New York City, NY 10001",24-Sept-22,24/09/2021
177709,60000,Tablets,60000,1,"221 Sunset St, Austin, TX 73301",25-Sept-22,25/09/2021
177710,12000,Smart Watches,12000,1,"10 Hill St, Seattle, WA 98101",26-Sept-22,26/09/2021
177711,12000,Smart Watches,12000,1,"240 Center St, Atlanta, GA 30301",27-Sept-22,27/09/2021
177712,4000,Trimmer Shever,4000,1,"793 8th St, Los Angeles, CA 90001",28-Sept-22,28/09/2021
177713,12000,Smart Watches,12000,1,"509 Wilson St, Los Angeles, CA 90001",29-Sept-22,29/09/2021
177714,60000,Tablets,60000,1,"323 Ridge St, San Francisco, CA 94016",30-Sept-22,30/09/2021
177715,12000,Smart Watches,12000,1,"550 Main St, San Francisco, CA 94016",01-Oct-22,01/10/2021
177716,60000,Tablets,120000,2,"278 Washington St, Boston, MA 02215",02-Oct-22,02/10/2021
177717,12000,Smart Watches,12000,1,"737 10th St, San Francisco, CA 94016",03-Oct-22,03/10/2021
177718,60000,Tablets,60000,1,"938 Johnson St, Atlanta, GA 30301",04-Oct-22,04/10/2021
177719,60000,Tablets,60000,1,"533 Adams St, Los Angeles, CA 90001",05-Oct-22,05/10/2021
177719,4000,Trimmer Shever,4000,1,"533 Adams St, Los Angeles, CA 90001",06-Oct-22,06/10/2021
177720,5000,Power bank,5000,1,"86 Ridge St, Atlanta, GA 30301",07-Oct-22,07/10/2021
177721,60000,Tablets,60000,1,"374 South St, San Francisco, CA 94016",08-Oct-22,08/10/2021
177722,4000,Trimmer Shever,4000,1,"458 10th St, Seattle, WA 98101",09-Oct-22,09/10/2021
177723,12000,Smart Watches,24000,2,"283 4th St, Atlanta, GA 30301",10-Oct-22,10/10/2021
177724,4000,Trimmer Shever,4000,1,"242 Willow St, Los Angeles, CA 90001",11-Oct-22,11/10/2021
177725,6500,Wireless Earbuds,6500,1,"903 Adams St, Los Angeles, CA 90001",12-Oct-22,12/10/2021
177726,6500,Wireless Earbuds,6500,1,"739 11th St, Dallas, TX 75001",13-Oct-22,13/10/2021
177727,12000,Smart Watches,12000,1,"239 Elm St, San Francisco, CA 94016",14-Oct-22,14/10/2021
177728,60000,Tablets,60000,1,"397 6th St, Austin, TX 73301",15-Oct-22,15/10/2021
177729,150000,Laptops,150000,1,"318 6th St, Atlanta, GA 30301",16-Oct-22,16/10/2021
177730,4000,Trimmer Shever,4000,1,"384 Cedar St, New York City, NY 10001",17-Oct-22,17/10/2021
177731,12000,Smart Watches,12000,1,"643 Pine St, New York City, NY 10001",18-Oct-22,18/10/2021
177732,6500,Wireless Earbuds,6500,1,"28 13th St, New York City, NY 10001",19-Oct-22,19/10/2021
177733,60000,Tablets,60000,1,"502 Elm St, Los Angeles, CA 90001",20-Oct-22,20/10/2021
177734,12000,Smart Watches,12000,1,"575 4th St, Los Angeles, CA 90001",21-Oct-22,21/10/2021
177735,12000,Smart Watches,12000,1,"74 Willow St, New York City, NY 10001",22-Oct-22,22/10/2021
177736,6500,Wireless Earbuds,6500,1,"815 Cedar St, San Francisco, CA 94016",23-Oct-22,23/10/2021
177737,12000,Smart Watches,12000,1,"632 Madison St, Los Angeles, CA 90001",24-Oct-22,24/10/2021
177738,8000,Bluethoth Speakers,8000,1,"919 Walnut St, Los Angeles, CA 90001",25-Oct-22,25/10/2021
